FilePath,Package,ClassName,FieldName,Id,parentId,FieldType,Annotations
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\material\entities\NoPoReceiptPart.java,ch.cern.eam.wshub.core.services.material.entities,NoPoReceiptPart,trackByAsset,1220,431,String,"@GridField(name = ""byasset""), @InforField(xpath = ""BYASSET""), @ManyToOne"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\material\entities\Part.java,ch.cern.eam.wshub.core.services.material.entities,Part,trackByAsset,1221,431,Boolean,"@Transient, @InforField(xpath = ""BYASSET"", booleanType = BooleanType.PLUS_MINUS), @ManyToOne"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\material\entities\Part.java,ch.cern.eam.wshub.core.services.material.entities,Part,trackByLot,1222,,Boolean,"@Transient, @InforField(xpath = ""BYLOT"", booleanType = BooleanType.PLUS_MINUS)"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\material\entities\Part.java,ch.cern.eam.wshub.core.services.material.entities,Part,trackCores,1223,,Boolean,"@Transient, @InforField(xpath = ""REPAIRABLE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\material\entities\Part.java,ch.cern.eam.wshub.core.services.material.entities,Part,trackingMethod,1224,,String,"@Transient, @InforField(xpath = ""TRACKMETHOD/TYPECODE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\workorders\entities\Employee.java,ch.cern.eam.wshub.core.services.workorders.entities,Employee,trade,1225,,String,"@Column(name = ""PER_TRADE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\casemanagement\entities\EAMCaseManagement.java,ch.cern.eam.wshub.core.services.casemanagement.entities,EAMCaseManagement,tradeCode,1226,,String,"@InforField(xpath = ""FollowupWODetails/TRADEID/TRADECODE"", nullifyParentLevel = 0)"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\workorders\entities\Activity.java,ch.cern.eam.wshub.core.services.workorders.entities,Activity,tradeCode,1227,,String,"@Column(name = ""ACT_TRADE""), @GridField(name = ""trade""), @InforField(xpath = ""TRADEID/TRADECODE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\workorders\entities\LaborBooking.java,ch.cern.eam.wshub.core.services.workorders.entities,LaborBooking,tradeCode,1228,,String,"@Column(name = ""BOO_TRADE""), @GridField(name = ""emptrade"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\material\entities\PhysicalInventory.java,ch.cern.eam.wshub.core.services.material.entities,PhysicalInventory,code,1229,,String,"@Id, @Column(name = ""TRA_CODE""), @InforField(xpath = ""TRANSACTIONID/TRANSACTIONCODE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\material\entities\NoPoReceiptPart.java,ch.cern.eam.wshub.core.services.material.entities,NoPoReceiptPart,transactionCode,1230,,String,"@GridField(name = ""receiptcode""), @InforField(xpath = ""TRANSACTIONLINEID/TRANSACTIONID/TRANSACTIONCODE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\material\entities\TransactionLineId.java,ch.cern.eam.wshub.core.services.material.entities,TransactionLineId,transactionCode,1231,,String,"@InforField(xpath = ""TRANSACTIONID/TRANSACTIONCODE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\material\entities\NoPoReceiptPart.java,ch.cern.eam.wshub.core.services.material.entities,NoPoReceiptPart,transactionLineId,1232,,BigInteger,"@GridField(name = ""receiptline""), @InforField(xpath = ""TRANSACTIONLINEID/TRANSACTIONLINENUM"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\material\entities\TransactionLineId.java,ch.cern.eam.wshub.core.services.material.entities,TransactionLineId,transactionLineId,1233,,BigInteger,"@InforField(xpath = ""TRANSACTIONLINENUM"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\material\entities\IssueReturnPartTransaction.java,ch.cern.eam.wshub.core.services.material.entities,IssueReturnPartTransaction,transactionlines,1234,,List<IssueReturnPartTransactionLine>,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\material\entities\IssueReturnPartTransaction.java,ch.cern.eam.wshub.core.services.material.entities,IssueReturnPartTransaction,transactionOn,1235,,IssueReturnPartTransactionType,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\material\entities\IssueReturnPartTransactionLine.java,ch.cern.eam.wshub.core.services.material.entities,IssueReturnPartTransactionLine,transactionQty,1236,,BigDecimal,"@InforField(xpath = ""TRANSACTIONQUANTITY"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\material\entities\StoreTransactionPartLine.java,ch.cern.eam.wshub.core.services.material.entities,StoreTransactionPartLine,transactionQuantity,1237,,BigDecimal,"@InforField(xpath = ""TRANSACTIONQUANTITY"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\material\entities\IssueReturnPartTransaction.java,ch.cern.eam.wshub.core.services.material.entities,IssueReturnPartTransaction,transactionType,1238,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\documents\entities\InforDocument.java,ch.cern.eam.wshub.core.services.documents.entities,InforDocument,type,1239,,String,"@Column(name = ""DOC_TYPE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\CustomField.java,ch.cern.eam.wshub.core.services.entities,CustomField,type,1240,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\Node.java,ch.cern.eam.wshub.core.services.equipment.entities,Node,type,1241,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\workorders\entities\WorkOrderActivityChecklistItem.java,ch.cern.eam.wshub.core.services.workorders.entities,WorkOrderActivityChecklistItem,type,1242,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\workorders\entities\WorkOrderActivityChecklistSignatureResult.java,ch.cern.eam.wshub.core.services.workorders.entities,WorkOrderActivityChecklistSignatureResult,type,1243,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\comments\entities\Comment.java,ch.cern.eam.wshub.core.services.comments.entities,Comment,typeCode,1244,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\contractmanagement\entities\EquipmentReservationAdjustment.java,ch.cern.eam.wshub.core.services.contractmanagement.entities,EquipmentReservationAdjustment,typeCode,1245,,String,"@GridField(name = ""adjustmenttype""), @InforField(xpath = ""ADJUSTMENTTYPE/TYPECODE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\Equipment.java,ch.cern.eam.wshub.core.services.equipment.entities,Equipment,typeCode,1246,,String,"@Column(name = ""OBJ_OBTYPE""), @InforField(xpath = ""TYPE/TYPECODE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\LinearReference.java,ch.cern.eam.wshub.core.services.equipment.entities,LinearReference,typeCode,1247,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\NonConformityObservation.java,ch.cern.eam.wshub.core.services.equipment.entities,NonConformityObservation,typeCode,1248,,String,"@GridField(name = ""type""), @InforField(xpath = ""NONCONFORMITYTYPEID/NONCONFORMITYTYPECODE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\workorders\entities\InforCase.java,ch.cern.eam.wshub.core.services.workorders.entities,InforCase,typeCode,1249,,String,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\workorders\entities\WorkOrder.java,ch.cern.eam.wshub.core.services.workorders.entities,WorkOrder,typeCode,1250,,String,"@Transient, @InforField(xpath = ""TYPE/TYPECODE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\Equipment.java,ch.cern.eam.wshub.core.services.equipment.entities,Equipment,typeDesc,1251,,String,"@InforField(xpath = ""TYPE/DESCRIPTION"", readOnly = true)"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\NonConformityObservation.java,ch.cern.eam.wshub.core.services.equipment.entities,NonConformityObservation,typeDesc,1252,,String,"@GridField(name = ""typedesc""), @InforField(xpath = ""NONCONFORMITYTYPEID/DESCRIPTION"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\workorders\entities\InforCase.java,ch.cern.eam.wshub.core.services.workorders.entities,InforCase,typeDesc,1253,,String,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\workorders\entities\WorkOrder.java,ch.cern.eam.wshub.core.services.workorders.entities,WorkOrder,typeDesc,1254,,String,"@Transient, @InforField(xpath = ""TYPE/DESCRIPTION"", readOnly = true)"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\workorders\entities\LaborBooking.java,ch.cern.eam.wshub.core.services.workorders.entities,LaborBooking,typeOfHours,1255,,String,"@Column(name = ""BOO_OCRTYPE""), @GridField(name = ""octype"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\NonConformityObservation.java,ch.cern.eam.wshub.core.services.equipment.entities,NonConformityObservation,typeOrgCode,1256,,String,"@GridField(name = ""typeorg""), @InforField(xpath = ""NONCONFORMITYTYPEID/ORGANIZATIONID/ORGANIZATIONCODE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\contractmanagement\entities\EquipmentReservationAdjustment.java,ch.cern.eam.wshub.core.services.contractmanagement.entities,EquipmentReservationAdjustment,typeRCode,1257,,String,"@GridField(name = ""adjustmentsystemtype""), @InforField(xpath = ""ADJUSTMENTRTYPE/TYPECODE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar01,1258,,String,"@InforField(xpath = ""UDFCHAR01""), @GridField(name = ""udfchar01"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar01Desc,1259,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar02,1260,,String,"@InforField(xpath = ""UDFCHAR02""), @GridField(name = ""udfchar02"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar02Desc,1261,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar03,1262,,String,"@InforField(xpath = ""UDFCHAR03""), @GridField(name = ""udfchar03"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar03Desc,1263,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar04,1264,,String,"@InforField(xpath = ""UDFCHAR04""), @GridField(name = ""udfchar04"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar04Desc,1265,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar05,1266,,String,"@InforField(xpath = ""UDFCHAR05""), @GridField(name = ""udfchar05"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar05Desc,1267,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar06,1268,,String,"@InforField(xpath = ""UDFCHAR06""), @GridField(name = ""udfchar06"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar06Desc,1269,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar07,1270,,String,"@InforField(xpath = ""UDFCHAR07""), @GridField(name = ""udfchar07"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar07Desc,1271,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar08,1272,,String,"@InforField(xpath = ""UDFCHAR08""), @GridField(name = ""udfchar08"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar08Desc,1273,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar09,1274,,String,"@InforField(xpath = ""UDFCHAR09""), @GridField(name = ""udfchar09"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar09Desc,1275,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar10,1276,,String,"@InforField(xpath = ""UDFCHAR10""), @GridField(name = ""udfchar10"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar10Desc,1277,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar11,1278,,String,"@InforField(xpath = ""UDFCHAR11""), @GridField(name = ""udfchar11"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar11Desc,1279,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar12,1280,,String,"@InforField(xpath = ""UDFCHAR12""), @GridField(name = ""udfchar12"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar12Desc,1281,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar13,1282,,String,"@InforField(xpath = ""UDFCHAR13""), @GridField(name = ""udfchar13"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar13Desc,1283,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar14,1284,,String,"@InforField(xpath = ""UDFCHAR14""), @GridField(name = ""udfchar14"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar14Desc,1285,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar15,1286,,String,"@InforField(xpath = ""UDFCHAR15""), @GridField(name = ""udfchar15"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar15Desc,1287,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar16,1288,,String,"@InforField(xpath = ""UDFCHAR16""), @GridField(name = ""udfchar16"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar16Desc,1289,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar17,1290,,String,"@InforField(xpath = ""UDFCHAR17""), @GridField(name = ""udfchar17"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar17Desc,1291,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar18,1292,,String,"@InforField(xpath = ""UDFCHAR18""), @GridField(name = ""udfchar18"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar18Desc,1293,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar19,1294,,String,"@InforField(xpath = ""UDFCHAR19""), @GridField(name = ""udfchar19"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar19Desc,1295,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar20,1296,,String,"@InforField(xpath = ""UDFCHAR20""), @GridField(name = ""udfchar20"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar20Desc,1297,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar21,1298,,String,"@InforField(xpath = ""UDFCHAR21""), @GridField(name = ""udfchar21"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar21Desc,1299,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar22,1300,,String,"@InforField(xpath = ""UDFCHAR22""), @GridField(name = ""udfchar22"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar22Desc,1301,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar23,1302,,String,"@InforField(xpath = ""UDFCHAR23""), @GridField(name = ""udfchar23"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar23Desc,1303,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar24,1304,,String,"@InforField(xpath = ""UDFCHAR24""), @GridField(name = ""udfchar24"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar24Desc,1305,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar25,1306,,String,"@InforField(xpath = ""UDFCHAR25""), @GridField(name = ""udfchar25"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar25Desc,1307,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar26,1308,,String,"@InforField(xpath = ""UDFCHAR26""), @GridField(name = ""udfchar26"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar26Desc,1309,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar27,1310,,String,"@InforField(xpath = ""UDFCHAR27""), @GridField(name = ""udfchar27"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar27Desc,1311,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar28,1312,,String,"@InforField(xpath = ""UDFCHAR28""), @GridField(name = ""udfchar28"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar28Desc,1313,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar29,1314,,String,"@InforField(xpath = ""UDFCHAR29""), @GridField(name = ""udfchar29"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar29Desc,1315,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar30,1316,,String,"@InforField(xpath = ""UDFCHAR30""), @GridField(name = ""udfchar30"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\UserDefinedFields.java,ch.cern.eam.wshub.core.services.entities,UserDefinedFields,udfchar30Desc,1317,,String,
